stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
HPO_alpha,39,alpha,0.45,4,0.43,0.45,0.46,200,2125.0,178,
HPO_alpha,40,alpha,0.45,5,0.43,0.45,0.46,200,2125.0,196,
HPO_alpha,41,alpha,0.65,1,0.43,0.65,0.46,200,2125.0,145,
HPO_alpha,42,alpha,0.65,2,0.43,0.65,0.46,200,2125.0,170,
HPO_alpha,43,alpha,0.65,3,0.43,0.65,0.46,200,2125.0,117,
HPO_alpha,44,alpha,0.65,4,0.43,0.65,0.46,200,2125.0,142,
HPO_alpha,45,alpha,0.65,5,0.43,0.65,0.46,200,2125.0,190,
HPO_alpha,46,alpha,0.85,1,0.43,0.85,0.46,200,2125.0,194,
HPO_alpha,47,alpha,0.85,2,0.43,0.85,0.46,200,2125.0,198,
HPO_alpha,48,alpha,0.85,3,0.43,0.85,0.46,200,2125.0,188,
HPO_alpha,49,alpha,0.85,4,0.43,0.85,0.46,200,2125.0,19,
HPO_alpha,50,alpha,0.85,5,0.43,0.85,0.46,200,2125.0,113,
recommendation,,alpha,,,,,,,,,recommended alpha set = [0.5013]
phase_setup,,gamma,,,,,,,,,"Phase 3 fixed epsilon=0.4327, alpha=0.5013"
HPO_gamma,51,gamma,0.05,1,0.43,0.50,0.05,200,2125.0,168,
HPO_gamma,52,gamma,0.05,2,0.43,0.50,0.05,200,2125.0,194,
HPO_gamma,53,gamma,0.05,3,0.43,0.50,0.05,200,2125.0,185,
HPO_gamma,54,gamma,0.05,4,0.43,0.50,0.05,200,2125.0,192,
HPO_gamma,55,gamma,0.05,5,0.43,0.50,0.05,200,2125.0,161,
HPO_gamma,56,gamma,0.25,1,0.43,0.50,0.25,200,2125.0,148,
HPO_gamma,57,gamma,0.25,2,0.43,0.50,0.25,200,2125.0,161,
HPO_gamma,58,gamma,0.25,3,0.43,0.50,0.25,200,2125.0,174,
HPO_gamma,59,gamma,0.25,4,0.43,0.50,0.25,200,2125.0,143,
HPO_gamma,60,gamma,0.25,5,0.43,0.50,0.25,200,2125.0,185,
HPO_gamma,61,gamma,0.45,1,0.43,0.50,0.45,200,2125.0,130,
HPO_gamma,62,gamma,0.45,2,0.43,0.50,0.45,200,2125.0,163,
HPO_gamma,63,gamma,0.45,3,0.43,0.50,0.45,200,2125.0,188,
HPO_gamma,64,gamma,0.45,4,0.43,0.50,0.45,200,2125.0,166,
HPO_gamma,65,gamma,0.45,5,0.43,0.50,0.45,200,2125.0,143,
HPO_gamma,66,gamma,0.65,1,0.43,0.50,0.65,200,2125.0,82,
HPO_gamma,67,gamma,0.65,2,0.43,0.50,0.65,200,2125.0,172,
HPO_gamma,68,gamma,0.65,3,0.43,0.50,0.65,200,2125.0,187,
HPO_gamma,69,gamma,0.65,4,0.43,0.50,0.65,200,2125.0,189,
HPO_gamma,70,gamma,0.65,5,0.43,0.50,0.65,200,2125.0,187,
HPO_gamma,71,gamma,0.85,1,0.43,0.50,0.85,200,2125.0,185,
HPO_gamma,72,gamma,0.85,2,0.43,0.50,0.85,200,2125.0,179,
HPO_gamma,73,gamma,0.85,3,0.43,0.50,0.85,200,2125.0,199,
HPO_gamma,74,gamma,0.85,4,0.43,0.50,0.85,200,2125.0,140,
HPO_gamma,75,gamma,0.85,5,0.43,0.50,0.85,200,2125.0,194,
recommendation,,gamma,,,,,,,,,recommended gamma set = [0.1214]
final_grid,76,,,,0.43,0.50,0.12,10000,2125.0,9946,
overall_best,,,,,0.43,0.50,0.12,10000,2125.0,9946,best combination over the final grid
best_observed,,,,,,,,,2125.0,,lowest distance seen at any stage (from final training)
